time,solar_GWh,wind_GWh,biomass_GWh,water_GWh,demand_GWh
2023-04-13 06:00:00,0.118,29.119,4.5055,1.526,56.05625
2023-04-13 07:00:00,1.8815,27.8385,4.6955,1.453,57.592
2023-04-13 08:00:00,5.966,25.47875,4.745,1.47725,59.9645
2023-04-13 09:00:00,10.89675,25.744,4.657,1.37975,64.523
2023-04-13 10:00:00,15.75125,25.879,4.46175,1.35925,67.599
2023-04-13 11:00:00,18.951,25.0045,4.382,1.38475,69.839
2023-04-13 12:00:00,19.5835,23.53275,4.3195,1.4165,67.9085
2023-04-13 13:00:00,19.997,21.4545,4.31375,1.44225,66.31875
2023-04-13 14:00:00,19.02325,19.5795,4.32525,1.43925,64.71125
2023-04-13 15:00:00,16.7775,18.01425,4.327,1.39925,61.29375
2023-04-13 16:00:00,14.10625,16.735,4.447,1.41025,57.663
2023-04-13 17:00:00,9.8065,14.326,4.5845,1.523,54.023
2023-04-13 18:00:00,4.93,10.77575,4.78725,1.4185,50.1435
2023-04-13 19:00:00,1.22025,7.8295,4.83375,1.46125,46.58575
2023-04-13 20:00:00,0.0285,7.00175,4.83925,1.48775,45.727
2023-04-13 21:00:00,0.00375,6.676,4.77025,1.52925,45.1635
2023-04-13 22:00:00,0.003,7.206,4.6135,1.41675,44.99775
2023-04-13 23:00:00,0.00325,7.32075,4.4925,1.37125,43.5905
2023-04-14 00:00:00,0.003,7.797,4.335,1.40075,42.09925
2023-04-14 01:00:00,0.003,7.4595,4.29375,1.425,40.793
2023-04-14 02:00:00,0.003,7.24525,4.27575,1.433,39.92575
2023-04-14 03:00:00,0.003,6.2875,4.27325,1.4375,38.9685
2023-04-14 04:00:00,0.00325,5.5475,4.31925,1.436,38.481
2023-04-14 05:00:00,0.0035,5.0435,4.42425,1.433,39.91575
2023-04-14 06:00:00,0.0925,5.003,4.69575,1.496,42.4345
2023-04-14 07:00:00,1.86775,4.8695,4.8265,1.42075,45.43625
2023-04-14 08:00:00,6.412,4.27775,4.8465,1.4105,49.586
2023-04-14 09:00:00,12.07275,3.23225,4.7755,1.4485,53.7015
2023-04-14 10:00:00,17.29425,2.72975,4.62975,1.37525,56.573
2023-04-14 11:00:00,20.61925,3.134,4.4835,1.401,56.83175
2023-04-14 12:00:00,21.7595,3.8815,4.36875,1.431,55.70375
2023-04-14 13:00:00,21.206,4.29675,4.37825,1.41725,55.1465
2023-04-14 14:00:00,20.4955,5.095,4.36275,1.47775,55.1155
2023-04-14 15:00:00,18.41775,5.966,4.372,1.44575,54.1595
2023-04-14 16:00:00,14.8465,6.687,4.446,1.5105,52.12425
2023-04-14 17:00:00,10.00375,7.2,4.61475,1.56375,50.3575
2023-04-14 18:00:00,5.06625,7.57325,4.784,1.51925,49.35775
2023-04-14 19:00:00,1.28075,7.40675,4.8755,1.51825,47.18675
2023-04-14 20:00:00,0.0375,8.608,4.86375,1.52625,46.946
2023-04-14 21:00:00,0.003,9.6405,4.684,1.496,46.83775
2023-04-14 22:00:00,0.003,9.5165,4.59125,1.4795,45.14675
2023-04-14 23:00:00,0.003,9.0445,4.488,1.50225,41.51
2023-04-15 00:00:00,0.0035,8.57625,4.42575,1.515,39.736
2023-04-15 01:00:00,0.003,8.21875,4.3925,1.46375,37.997
2023-04-15 02:00:00,0.00325,7.89325,4.34925,1.474,36.36
2023-04-15 03:00:00,0.0035,8.0745,4.3195,1.455,35.818
2023-04-15 04:00:00,0.003,8.747,4.3265,1.4425,35.961
2023-04-15 05:00:00,0.0035,10.1425,4.353,1.42625,36.9055
2023-04-15 06:00:00,0.0995,11.859,4.4905,1.423,38.72725
2023-04-15 07:00:00,1.62875,12.94875,4.608,1.409,41.59825
2023-04-15 08:00:00,4.7505,14.03725,4.65725,1.40925,45.904
2023-04-15 09:00:00,8.25975,14.4325,4.59025,1.4135,48.6385
2023-04-15 10:00:00,11.0275,14.86775,4.5155,1.40675,50.2635
2023-04-15 11:00:00,12.11025,16.3955,4.448,1.396,51.972
2023-04-15 12:00:00,12.149,16.89025,4.35775,1.39225,51.373
2023-04-15 13:00:00,11.40825,17.22525,4.32275,1.39225,51.2985
2023-04-15 14:00:00,9.82725,17.7075,4.335,1.404,50.31725
2023-04-15 15:00:00,7.892,18.127,4.3365,1.38975,49.41225
2023-04-15 16:00:00,5.7555,18.1075,4.3985,1.39825,47.789
2023-04-15 17:00:00,3.66525,17.718,4.49175,1.3945,46.5195
2023-04-15 18:00:00,1.7015,17.09625,4.69375,1.38375,46.04175
2023-04-15 19:00:00,0.387,16.25575,4.80425,1.37025,45.68825
2023-04-15 20:00:00,0.0105,15.90125,4.816,1.37825,44.8375
2023-04-15 21:00:00,0.003,15.21525,4.72825,1.37675,43.55725
2023-04-15 22:00:00,0.003,13.863,4.639,1.38175,41.48025
2023-04-15 23:00:00,0.003,12.53725,4.55325,1.38475,38.37125
2023-04-16 00:00:00,0.00325,11.16275,4.416,1.37725,35.31425
2023-04-16 01:00:00,0.00325,10.23925,4.33425,1.37675,33.2455
2023-04-16 02:00:00,0.00325,9.7035,4.292,1.3795,32.4435
2023-04-16 03:00:00,0.00325,9.6355,4.27625,1.3615,32.039
2023-04-16 04:00:00,0.003,9.29475,4.26,1.36225,31.61225
2023-04-16 05:00:00,0.00325,8.9905,4.2865,1.36775,31.5585
2023-04-16 06:00:00,0.08975,8.85075,4.34175,1.39225,31.79075
2023-04-16 07:00:00,0.96825,8.508,4.3575,1.3695,32.96525
2023-04-16 08:00:00,2.88775,7.5005,4.429,1.3665,34.9355
2023-04-16 09:00:00,5.227,6.52175,4.47025,1.3855,37.27075
2023-04-16 10:00:00,8.1645,6.29175,4.41425,1.3825,39.287
2023-04-16 11:00:00,10.21775,6.34875,4.3295,1.502,41.12975
2023-04-16 12:00:00,11.35375,6.417,4.2575,1.417,41.996
2023-04-16 13:00:00,11.72675,6.652,4.18925,1.419,41.94875
2023-04-16 14:00:00,11.60475,6.4675,4.17275,1.4265,41.4915
2023-04-16 15:00:00,10.3725,6.55925,4.164,1.4215,41.02075
2023-04-16 16:00:00,8.36975,6.56525,4.22225,1.5505,39.1445
2023-04-16 17:00:00,5.74775,6.49,4.35775,1.53325,37.99175
2023-04-16 18:00:00,2.83675,6.207,4.55675,1.637,37.4615
2023-04-16 19:00:00,0.68425,6.0,4.6405,1.62175,36.32775
2023-04-16 20:00:00,0.01475,6.15175,4.65375,1.58275,35.94375
2023-04-16 21:00:00,0.00325,6.3505,4.58925,1.526,36.08225
2023-04-16 22:00:00,0.003,6.2275,4.48875,1.511,35.51725
2023-04-16 23:00:00,0.003,6.04125,4.3505,1.52925,34.92325
2023-04-17 00:00:00,0.00275,5.5455,4.151,1.50825,34.11075
2023-04-17 01:00:00,0.00275,5.067,4.10075,1.486,33.27025
2023-04-17 02:00:00,0.0025,4.72675,4.08025,1.491,32.9155
2023-04-17 03:00:00,0.002,4.645,4.087,1.53625,33.35275
2023-04-17 04:00:00,0.00275,4.7545,4.122,1.58025,34.58825
2023-04-17 05:00:00,0.0035,4.9565,4.1945,1.49425,36.47625
2023-04-17 06:00:00,0.15475,5.1965,4.50525,1.73575,39.4835
2023-04-17 07:00:00,1.8245,5.16075,4.654,1.94,42.05025
2023-04-17 08:00:00,5.4115,4.408,4.70325,1.799,45.2055
2023-04-17 09:00:00,10.317,4.08925,4.65225,1.61225,49.52425
2023-04-17 10:00:00,15.01075,4.53275,4.52075,1.86175,53.812
2023-04-17 11:00:00,19.1155,5.61675,4.36975,1.5615,56.766
2023-04-17 12:00:00,21.81175,7.5275,4.18975,1.50925,58.65675
2023-04-17 13:00:00,22.42,9.546,4.156,1.595,60.29925
2023-04-17 14:00:00,21.067,11.244,4.116,1.5675,59.085
2023-04-17 15:00:00,18.23975,12.06925,4.14025,1.50575,57.12275
2023-04-17 16:00:00,14.224,13.14875,4.2215,1.499,55.3725
2023-04-17 17:00:00,9.65575,14.36975,4.34375,1.59175,53.573
2023-04-17 18:00:00,4.75325,15.024,4.55675,1.55825,51.24775
2023-04-17 19:00:00,1.21825,14.727,4.6335,1.59675,48.6445
2023-04-17 20:00:00,0.03775,14.92425,4.636,1.605,47.6785
2023-04-17 21:00:00,0.00325,15.64025,4.54025,1.628,48.07125
2023-04-17 22:00:00,0.003,15.41,4.38375,1.55725,46.63375
2023-04-17 23:00:00,0.00225,15.5685,4.245,1.44125,44.40325
2023-04-18 00:00:00,0.002,15.5555,4.11675,1.4185,42.3075
2023-04-18 01:00:00,0.00275,14.8645,4.1145,1.4835,40.78075
2023-04-18 02:00:00,0.003,14.48825,4.10975,1.493,40.37675
2023-04-18 03:00:00,0.00275,14.56475,4.0915,1.39975,41.1865
2023-04-18 04:00:00,0.00225,15.02725,4.132,1.363,42.08425
2023-04-18 05:00:00,0.0035,15.8515,4.216,1.376,43.991
2023-04-18 06:00:00,0.211,16.20275,4.44475,1.47925,46.93075
2023-04-18 07:00:00,2.1945,15.426,4.59975,1.47925,49.69425
2023-04-18 08:00:00,5.72175,14.18075,4.62525,1.683,53.3005
2023-04-18 09:00:00,9.87425,13.83975,4.54125,1.52325,56.81125
2023-04-18 10:00:00,13.7375,14.77575,4.375,1.5405,60.53875
2023-04-18 11:00:00,16.2075,15.80925,4.267,1.4565,62.184
2023-04-18 12:00:00,18.05075,16.542,4.12675,1.46425,63.35825
2023-04-18 13:00:00,18.49475,17.4395,4.07225,1.48975,63.95925
2023-04-18 14:00:00,17.70875,18.64825,4.0735,1.48475,64.66225
2023-04-18 15:00:00,15.81075,19.161,4.10575,1.4505,63.434
2023-04-18 16:00:00,12.6535,19.9155,4.17225,1.45075,61.55725
2023-04-18 17:00:00,8.6355,20.2855,4.34525,1.459,58.6595
2023-04-18 18:00:00,4.308,21.03425,4.56425,1.5015,56.61775
2023-04-18 19:00:00,1.12875,20.258,4.66125,1.5895,53.257
2023-04-18 20:00:00,0.04375,21.301,4.6245,1.5805,53.00225
2023-04-18 21:00:00,0.0035,23.0985,4.52225,1.613,54.176
2023-04-18 22:00:00,0.003,23.7555,4.327,1.45275,52.917
2023-04-18 23:00:00,0.00275,23.4445,4.19775,1.3835,51.09125
2023-04-19 00:00:00,0.003,22.36825,4.111,1.43125,48.329
2023-04-19 01:00:00,0.003,21.1155,4.09575,1.42025,46.2565
2023-04-19 02:00:00,0.00275,20.00625,4.079,1.3855,44.37875
2023-04-19 03:00:00,0.003,19.35025,4.066,1.3235,43.71025
2023-04-19 04:00:00,0.003,19.45925,4.131,1.38625,44.1965
2023-04-19 05:00:00,0.00575,19.83675,4.21375,1.376,46.44475
2023-04-19 06:00:00,0.31375,20.136,4.48475,1.49325,49.35025
2023-04-19 07:00:00,3.03575,18.40075,4.624,1.6025,50.88225
2023-04-19 08:00:00,8.74975,16.1165,4.64075,1.54075,55.1925
2023-04-19 09:00:00,15.31975,16.26475,4.44775,1.40075,61.45125
2023-04-19 10:00:00,20.485,20.241,4.24975,1.3845,67.173
2023-04-19 11:00:00,24.08225,22.7005,4.12025,1.3565,70.87425
2023-04-19 12:00:00,26.22925,22.9965,4.03875,1.3945,72.66375
2023-04-19 13:00:00,25.867,23.931,4.00525,1.352,73.096
2023-04-19 14:00:00,23.98925,24.54125,3.98425,1.34925,71.64725
2023-04-19 15:00:00,20.91575,24.96975,3.9975,1.3485,69.0835
2023-04-19 16:00:00,16.36575,25.9185,4.0935,1.35625,66.4505
2023-04-19 17:00:00,11.1215,27.8815,4.218,1.3305,64.14575
2023-04-19 18:00:00,5.663,28.02,4.42725,1.36175,61.31875
2023-04-19 19:00:00,1.48875,26.06425,4.5525,1.4715,56.78875
2023-04-19 20:00:00,0.0645,24.063,4.616,1.57925,53.7915
2023-04-19 21:00:00,0.003,23.5485,4.55475,1.4475,52.93175
2023-04-19 22:00:00,0.00375,22.20925,4.432,1.42675,50.7335
2023-04-19 23:00:00,0.00275,21.89375,4.269,1.34675,49.43525
2023-04-20 00:00:00,0.003,21.004,4.11125,1.33925,47.07875
2023-04-20 01:00:00,0.003,19.52475,4.08125,1.34075,45.43425
2023-04-20 02:00:00,0.003,18.64175,4.06775,1.3845,44.99425
2023-04-20 03:00:00,0.003,18.4945,4.067,1.389,45.146
2023-04-20 04:00:00,0.00275,17.31675,4.0825,1.38025,44.61625
2023-04-20 05:00:00,0.00475,16.84975,4.2035,1.4315,45.494
2023-04-20 06:00:00,0.246,17.17025,4.527,1.55425,47.98
2023-04-20 07:00:00,2.2695,16.24925,4.61275,1.5775,49.78725
2023-04-20 08:00:00,5.775,15.3425,4.6165,1.66525,52.365
2023-04-20 09:00:00,9.6445,14.63575,4.55425,1.921,55.272
2023-04-20 10:00:00,12.72575,14.815,4.3805,1.753,57.61975
2023-04-20 11:00:00,14.48275,14.996,4.27625,1.744,58.793
2023-04-20 12:00:00,15.8475,15.54325,4.15375,1.49275,59.5805
2023-04-20 13:00:00,17.34975,16.85875,4.13275,1.51625,61.8355
2023-04-20 14:00:00,17.363,18.1325,4.14975,1.50225,63.232
2023-04-20 15:00:00,15.65175,18.90225,4.1705,1.55025,61.85075
2023-04-20 16:00:00,12.41625,19.175,4.2545,1.51625,59.14025
2023-04-20 17:00:00,8.14675,20.30175,4.42325,1.46375,56.40675
2023-04-20 18:00:00,3.99375,20.13875,4.61975,1.45125,53.32675
2023-04-20 19:00:00,1.0945,18.9385,4.6935,1.728,50.55125
2023-04-20 20:00:00,0.04175,20.09325,4.66375,1.56275,51.023
2023-04-20 21:00:00,0.00325,22.1895,4.57025,1.48775,52.5325
2023-04-20 22:00:00,0.003,23.003,4.40925,1.5115,52.56275
2023-04-20 23:00:00,0.0025,23.53775,4.281,1.50575,52.116
2023-04-21 00:00:00,0.0025,24.5275,4.128,1.4965,50.732
2023-04-21 01:00:00,0.003,24.22875,4.0645,1.4415,49.65575
2023-04-21 02:00:00,0.0025,23.8675,4.01025,1.4605,49.37
2023-04-21 03:00:00,0.00275,23.10775,4.027,1.47625,48.905
2023-04-21 04:00:00,0.00275,22.51975,4.0885,1.47575,48.74825
2023-04-21 05:00:00,0.004,22.198,4.19325,1.498,49.442
2023-04-21 06:00:00,0.51325,21.94925,4.43625,1.4615,50.70225
2023-04-21 07:00:00,4.20325,19.4795,4.6165,1.56625,53.3145
2023-04-21 08:00:00,11.1235,15.92975,4.66025,1.5195,56.662
2023-04-21 09:00:00,19.67775,13.13925,4.49175,1.48625,60.9615
2023-04-21 10:00:00,27.30925,12.23325,4.296,1.4725,65.6565
2023-04-21 11:00:00,32.54525,14.089,4.1625,1.4805,70.17625
2023-04-21 12:00:00,34.74875,16.0645,4.0115,1.4955,73.409
2023-04-21 13:00:00,34.887,17.92575,4.0325,1.5035,74.83575
2023-04-21 14:00:00,33.155,18.51325,4.06575,1.4945,72.37225
2023-04-21 15:00:00,29.23,20.88775,4.0825,1.50725,70.64225
2023-04-21 16:00:00,23.33925,22.9985,4.13,1.47825,67.52075
2023-04-21 17:00:00,15.53475,22.62075,4.254,1.50075,60.936
2023-04-21 18:00:00,7.25375,20.94625,4.4445,1.45525,55.29925
2023-04-21 19:00:00,1.83625,20.0705,4.5115,1.48175,50.692
2023-04-21 20:00:00,0.07625,22.914,4.553,1.4615,51.82525
2023-04-21 21:00:00,0.00325,25.29575,4.50375,1.42825,52.92225
2023-04-21 22:00:00,0.00325,24.90875,4.41825,1.46575,51.2315
2023-04-21 23:00:00,0.005,24.3535,4.345,1.43625,49.375
2023-04-22 00:00:00,0.00325,23.08525,4.23475,1.39975,47.86775
2023-04-22 01:00:00,0.00325,22.056,4.1935,1.39425,45.77925
2023-04-22 02:00:00,0.003,21.83575,4.14925,1.38825,44.97475
2023-04-22 03:00:00,0.003,21.566,4.142,1.387,44.538
2023-04-22 04:00:00,0.003,21.04975,4.1665,1.3935,43.99175
2023-04-22 05:00:00,0.005,20.40275,4.23225,1.392,43.8145
2023-04-22 06:00:00,0.615,19.8845,4.3585,1.39625,43.75725
2023-04-22 07:00:00,4.95925,17.7065,4.47925,1.4155,45.813
2023-04-22 08:00:00,12.6495,13.72925,4.49825,1.4185,48.6945
2023-04-22 09:00:00,21.52975,9.4895,4.42775,1.40725,52.2575
2023-04-22 10:00:00,29.02875,7.9895,4.275,1.41925,56.80175
2023-04-22 11:00:00,33.58575,8.6855,4.17775,1.417,60.91525
2023-04-22 12:00:00,35.232,10.2615,4.111,1.4385,64.16225
2023-04-22 13:00:00,33.9145,11.53025,4.066,1.4415,63.66375
2023-04-22 14:00:00,30.23,13.037,4.04675,1.42225,61.51775
2023-04-22 15:00:00,25.14425,14.0495,4.06,1.407,57.22125
2023-04-22 16:00:00,18.36775,13.9745,4.12925,1.37775,51.265
2023-04-22 17:00:00,10.87875,14.40175,4.25825,1.36225,46.7245
2023-04-22 18:00:00,4.75625,14.90675,4.46775,1.37925,43.0285
2023-04-22 19:00:00,1.1585,16.217,4.5435,1.3725,41.28
2023-04-22 20:00:00,0.03575,18.2145,4.552,1.3905,42.48125
2023-04-22 21:00:00,0.00275,18.75425,4.49175,1.37575,42.811
2023-04-22 22:00:00,0.003,16.32625,4.40575,1.36075,40.18825
2023-04-22 23:00:00,0.00225,15.0065,4.2925,1.31675,38.535
2023-04-23 00:00:00,0.002,14.343,4.1865,1.263,36.13
2023-04-23 01:00:00,0.002,13.2555,4.13675,1.26375,33.60575
2023-04-23 02:00:00,0.002,12.4615,4.0775,1.273,31.81675
2023-04-23 03:00:00,0.002,12.22425,4.07225,1.27925,31.35575
2023-04-23 04:00:00,0.0025,11.425,4.084,1.3165,30.599
2023-04-23 05:00:00,0.003,10.932,4.13925,1.30225,30.0945
2023-04-23 06:00:00,0.233,10.20525,4.20825,1.3075,29.712
2023-04-23 07:00:00,2.05975,9.2515,4.30925,1.3215,30.83675
2023-04-23 08:00:00,5.9425,8.50825,4.33025,1.311,33.48525
2023-04-23 09:00:00,11.43625,7.6015,4.317,1.306,36.8175
2023-04-23 10:00:00,17.4515,7.42825,4.25275,1.32775,42.06075
2023-04-23 11:00:00,22.0755,7.29125,4.1155,1.358,45.70125
2023-04-23 12:00:00,24.87625,7.78,4.08525,1.368,48.9445
2023-04-23 13:00:00,26.2815,7.76425,4.07025,1.373,50.28325
2023-04-23 14:00:00,26.62875,6.3195,4.0545,1.3375,49.14975
2023-04-23 15:00:00,24.58675,6.58475,4.08425,1.38825,47.52125
2023-04-23 16:00:00,19.09425,6.79625,4.1615,1.40675,43.3345
2023-04-23 17:00:00,11.85475,6.35975,4.32675,1.4335,38.9375
2023-04-23 18:00:00,5.272,6.4695,4.532,1.727,35.402
2023-04-23 19:00:00,1.37625,8.22075,4.5625,1.48375,33.5615
2023-04-23 20:00:00,0.06325,11.5365,4.54175,1.47175,35.53625
2023-04-23 21:00:00,0.00225,15.02325,4.49375,1.49025,38.98775
2023-04-23 22:00:00,0.002,16.90975,4.404,1.47625,40.347
2023-04-23 23:00:00,0.002,18.2215,4.26275,1.49725,39.799
2023-04-24 00:00:00,0.002,19.1385,4.08725,1.43575,39.39275
2023-04-24 01:00:00,0.002,19.92075,4.03875,1.465,39.21525
2023-04-24 02:00:00,0.002,20.52025,4.0245,1.46275,39.65725
2023-04-24 03:00:00,0.002,21.329,4.026,1.43125,40.33675
2023-04-24 04:00:00,0.002,21.25525,4.067,1.52025,40.849
2023-04-24 05:00:00,0.00425,21.984,4.15625,1.481,43.42125
2023-04-24 06:00:00,0.35725,23.331,4.36975,1.521,48.3095
2023-04-24 07:00:00,2.7065,23.883,4.52075,1.72525,51.9815
2023-04-24 08:00:00,7.03825,24.184,4.5825,1.58925,56.1575
2023-04-24 09:00:00,11.50575,25.5455,4.513,1.6545,61.0695
2023-04-24 10:00:00,14.63275,26.232,4.34775,1.635,64.065
2023-04-24 11:00:00,16.61,27.59675,4.2535,1.7235,67.46
2023-04-24 12:00:00,17.28625,28.80425,4.142,1.65925,68.8285
2023-04-24 13:00:00,17.91625,29.2005,4.09625,1.65525,69.4975
2023-04-24 14:00:00,17.41475,29.00775,4.02625,1.672,68.2215
2023-04-24 15:00:00,15.60925,29.64625,4.02775,1.623,67.4
2023-04-24 16:00:00,12.9705,29.67625,4.07975,1.6955,64.6605
2023-04-24 17:00:00,9.59375,29.93025,4.209,1.64975,63.52
2023-04-24 18:00:00,5.343,29.6495,4.4245,1.6825,62.06525
2023-04-24 19:00:00,1.69025,28.5005,4.548,1.6745,59.06325
2023-04-24 20:00:00,0.07525,26.75,4.55925,1.63825,56.22575
2023-04-24 21:00:00,0.003,25.794,4.502,1.66225,55.1125
2023-04-24 22:00:00,0.00225,24.934,4.35025,1.6125,53.68125
2023-04-24 23:00:00,0.00225,24.6575,4.2125,1.58775,51.5955
2023-04-25 00:00:00,0.00275,23.95025,4.0475,1.56125,49.636
2023-04-25 01:00:00,0.00275,23.42675,3.99575,1.533,48.566
2023-04-25 02:00:00,0.00275,22.964,3.98725,1.52625,47.60025
2023-04-25 03:00:00,0.002,21.3055,3.988,1.536,46.682
2023-04-25 04:00:00,0.00225,20.39675,4.02725,1.517,46.88175
2023-04-25 05:00:00,0.0065,19.39675,4.14525,1.55225,47.267
2023-04-25 06:00:00,0.475,19.3335,4.4115,1.56225,49.311
2023-04-25 07:00:00,3.2355,17.9375,4.536,1.57275,51.55925
2023-04-25 08:00:00,7.89725,17.394,4.54025,1.6095,55.952
2023-04-25 09:00:00,12.51475,18.203,4.388,1.63375,61.0105
2023-04-25 10:00:00,15.74625,19.119,4.215,1.567,63.965
2023-04-25 11:00:00,17.45925,19.97075,4.11125,1.56525,65.817
2023-04-25 12:00:00,18.09975,21.1225,4.0315,1.542,66.453
2023-04-25 13:00:00,18.2735,21.575,4.005,1.6005,66.424
2023-04-25 14:00:00,17.53825,22.618,4.01125,1.48125,67.01725
2023-04-25 15:00:00,16.33775,23.571,4.003,1.47075,67.208
2023-04-25 16:00:00,13.85775,23.3685,4.05525,1.46125,64.729
2023-04-25 17:00:00,10.0195,22.81,4.20075,1.4865,62.40025
2023-04-25 18:00:00,5.6285,21.402,4.417,1.521,59.06
2023-04-25 19:00:00,1.813,19.28,4.566,1.53825,54.5
2023-04-25 20:00:00,0.1185,18.2665,4.576,1.54875,52.9435
2023-04-25 21:00:00,0.0025,18.3595,4.495,1.6115,52.96075
2023-04-25 22:00:00,0.002,18.36125,4.3695,1.488,52.59525
2023-04-25 23:00:00,0.002,18.8385,4.21825,1.45325,51.0605
2023-04-26 00:00:00,0.002,19.18,4.052,1.426,49.14775
2023-04-26 01:00:00,0.002,19.82825,4.01925,1.4565,48.337
2023-04-26 02:00:00,0.0025,19.5075,4.00475,1.43975,47.32975
2023-04-26 03:00:00,0.00225,19.3155,4.00275,1.456,46.55675
2023-04-26 04:00:00,0.0025,19.05225,4.04575,1.48825,46.21
2023-04-26 05:00:00,0.009,19.0475,4.13425,1.4715,47.428
2023-04-26 06:00:00,0.81075,17.89475,4.4125,1.48775,48.81725
2023-04-26 07:00:00,5.56575,14.61225,4.547,1.61,51.0465
2023-04-26 08:00:00,13.68675,12.687,4.54375,1.71575,57.859
2023-04-26 09:00:00,20.442,12.36825,4.30075,1.58775,62.827
2023-04-26 10:00:00,23.37975,13.058,4.15175,1.60175,65.294
2023-04-26 11:00:00,23.164,13.50525,4.15525,1.69025,66.1225
2023-04-26 12:00:00,23.481,13.499,4.08725,1.607,65.8735
2023-04-26 13:00:00,24.572,13.98275,4.02675,1.5795,66.303
2023-04-26 14:00:00,24.30075,13.119,4.0245,1.579,63.771
2023-04-26 15:00:00,22.44975,13.476,4.024,1.57075,61.497
2023-04-26 16:00:00,18.87375,13.20825,4.1755,1.60075,58.70475
2023-04-26 17:00:00,13.47425,12.8715,4.32625,1.58675,56.2975
2023-04-26 18:00:00,7.20325,11.205,4.5275,1.61875,51.08575
2023-04-26 19:00:00,2.345,9.1885,4.6245,1.62025,45.038
2023-04-26 20:00:00,0.14625,8.74925,4.59825,1.532,41.8685
2023-04-26 21:00:00,0.00325,8.92125,4.53425,1.5105,41.6645
2023-04-26 22:00:00,0.00275,8.8635,4.41775,1.47875,41.0355
2023-04-26 23:00:00,0.00225,8.873,4.2855,1.48675,39.73075
2023-04-27 00:00:00,0.00225,8.54925,4.12975,1.52175,37.998
2023-04-27 01:00:00,0.002,8.93825,4.0695,1.565,37.39025
2023-04-27 02:00:00,0.002,9.00475,4.025,1.5815,36.21325
2023-04-27 03:00:00,0.00225,8.959,4.02625,1.53125,35.75575
2023-04-27 04:00:00,0.00225,8.54625,4.07725,1.6115,35.772
2023-04-27 05:00:00,0.0105,8.207,4.1785,1.6135,36.859
2023-04-27 06:00:00,0.73775,7.02425,4.4155,1.77075,38.542
2023-04-27 07:00:00,4.6905,5.423,4.56325,1.95525,41.92125
2023-04-27 08:00:00,11.54,4.2405,4.55775,1.70875,46.84175
2023-04-27 09:00:00,19.72975,4.72525,4.3825,1.62675,53.89475
2023-04-27 10:00:00,26.7625,4.5845,4.15625,1.69125,57.2825
2023-04-27 11:00:00,30.469,4.6555,4.1415,1.72575,60.173
2023-04-27 12:00:00,31.03675,4.47775,4.0845,1.60225,59.86475
2023-04-27 13:00:00,30.9415,4.60125,4.081,1.60475,58.8965
2023-04-27 14:00:00,29.53225,4.65525,4.105,1.61475,57.482
2023-04-27 15:00:00,26.322,4.41875,4.1355,1.614,54.321
2023-04-27 16:00:00,21.62975,4.129,4.24225,1.609,51.04275
2023-04-27 17:00:00,15.1485,3.4695,4.3825,1.60125,48.001
2023-04-27 18:00:00,8.01475,2.9455,4.58925,1.56925,43.569
2023-04-27 19:00:00,2.45325,2.55625,4.65325,1.6015,38.746
2023-04-27 20:00:00,0.15025,2.82725,4.635,1.6515,36.74175
2023-04-27 21:00:00,0.0035,4.09275,4.58875,1.70175,37.75525
2023-04-27 22:00:00,0.003,5.69025,4.44725,1.593,37.8005
2023-04-27 23:00:00,0.0025,6.8795,4.2885,1.56475,35.90975
2023-04-28 00:00:00,0.00275,8.24425,4.1455,1.52875,35.25675
2023-04-28 01:00:00,0.003,9.6195,4.08275,1.50625,35.3505
2023-04-28 02:00:00,0.003,10.53875,4.067,1.51,35.5295
2023-04-28 03:00:00,0.003,11.28725,4.0565,1.49875,36.2765
2023-04-28 04:00:00,0.003,12.312,4.09,1.45225,37.86575
2023-04-28 05:00:00,0.013,13.26225,4.17075,1.59675,40.5775
2023-04-28 06:00:00,0.60125,14.401,4.437,1.5535,43.7665
2023-04-28 07:00:00,3.0495,14.251,4.61475,1.567,46.708
2023-04-28 08:00:00,6.36775,11.6015,4.64575,1.69625,47.8345
2023-04-28 09:00:00,9.7575,10.93525,4.50925,1.55775,49.663
2023-04-28 10:00:00,12.04075,11.2775,4.308,1.58975,51.4305
2023-04-28 11:00:00,14.0065,10.72325,4.2765,1.6275,52.786
2023-04-28 12:00:00,15.0685,10.2525,4.1815,1.49375,52.994
2023-04-28 13:00:00,15.039,10.11925,4.134,1.49825,52.284
2023-04-28 14:00:00,14.073,9.80225,4.115,1.53225,50.3355
2023-04-28 15:00:00,11.54375,9.9425,4.1495,1.56275,48.622
2023-04-28 16:00:00,8.73075,10.27,4.22225,1.58025,46.405
2023-04-28 17:00:00,5.93225,10.6995,4.371,1.62,44.86525
2023-04-28 18:00:00,3.438,10.94975,4.586,1.797,43.246
2023-04-28 19:00:00,1.198,11.25975,4.65875,2.10575,41.79
2023-04-28 20:00:00,0.083,12.3945,4.62975,2.019,41.6905
2023-04-28 21:00:00,0.00375,13.0775,4.55175,1.986,42.2565
2023-04-28 22:00:00,0.00275,12.97775,4.42375,1.94675,41.63125
2023-04-28 23:00:00,0.00275,11.9325,4.3115,2.04775,40.122
2023-04-29 00:00:00,0.003,11.4465,4.2195,1.75875,38.68375
2023-04-29 01:00:00,0.003,11.13,4.18625,1.83875,37.62825
